article_id,condition,prompt_id,run,source,title,school_type,state,bias_score,justification,input_tokens,output_tokens
montereytimes--2021-05-11--174 seniors over 79 who were in US test positive for COVID-19 during week ending March 6,,,,montereytimes,174 seniors over 79 who were in US test positive for COVID-19 during week ending March 6,,,0,"Article presents factual CDC data with objective language, includes relevant context from medical authorities (AAP, Children's Hospital Association, Mayo Clinic), and contains no editorial framing or selective omissions of counterarguments.",980,64
searizonanews--2021-05-10--New manufacturing orders for consumer goods fell 0.6% in October 2020,,,,searizonanews,New manufacturing orders for consumer goods fell 0.6% in October 2020,,,0,"Article is purely factual, presenting Census Bureau data on manufacturing orders with objective language, methodological explanation, and no editorial framing or selective emphasis favoring any perspective.",1038,54
sloreporter--2021-05-10--Furniture and home furnishings wholesalers report $12.1 billion in November inventories,,,,sloreporter,Furniture and home furnishings wholesalers report $12.1 billion in November inventories,,,0,"The article is purely factual, presenting Census Bureau data with neutral language, explaining methodology and data adjustments, and containing no editorial framing or bias toward any perspective.",969,54
centralalamedanews--2021-05-10--Inventories in material handling equipment manufacturing industry climb 0.6 percent in January,,,,centralalamedanews,Inventories in material handling equipment manufacturing industry climb 0.6 percent in January,,,0,"Article is purely factual, presenting Census Bureau data on inventory levels with neutral language, no editorial framing, and explanation of methodology without advocacy for any position.",1037,52
"baldwintimes--2021-05-10--1,479 youth between the age of 10-19 in US test positive for COVID-19 during week ending March 5",,,,baldwintimes,"1,479 youth between the age of 10-19 in US test positive for COVID-19 during week ending March 5",,,0,"Article presents factual COVID-19 statistics from CDC with no editorial language, charged framing, or selective emphasis; includes relevant context from health organizations without advocacy or bias.",991,55
victorvalleytimes--2021-05-10--Stations with the cheapest diesel gas in Phelan for the week of April 26-May 2,,,,victorvalleytimes,Stations with the cheapest diesel gas in Phelan for the week of April 26-May 2,,,0,"Article is purely factual reporting of gas price data from GasBuddy.com with no editorial voice, bias, or advocacy; it neutrally presents information with a disclaimer about price fluctuations.",934,62
mobilecourant--2021-05-10--Inventories in industrial machinery manufacturing industry climb 0.5 percent in February,,,,mobilecourant,Inventories in industrial machinery manufacturing industry climb 0.5 percent in February,,,0,"Article presents factual data from the U.S. Census Bureau with neutral language, objective framing, and explanation of methodology without editorial voice or selective emphasis favoring any perspective.",1032,56
northsactoday--2021-05-11--Robert Baird donates $150 to Ammar Campa-Najjar's campaign committee in Q3 2020,,,,northsactoday,Robert Baird donates $150 to Ammar Campa-Najjar's campaign committee in Q3 2020,,,0,"The article purely reports factual information from FEC records with no editorial framing, charged language, or bias toward any perspective.",954,46
"swarkansastimes--2021-05-10--Approximately 846,000 homes sold in the United States in February 2021",,,,swarkansastimes,"Approximately 846,000 homes sold in the United States in February 2021",,,0,"Article is purely factual, presenting only statistical data from official government sources (Census Bureau and HUD) with no editorial voice, charged language, or perspective bias.",960,53
nealabamanews--2021-05-11--Shipments of printing fall 0.2 percent in November 2019,,,,nealabamanews,Shipments of printing fall 0.2 percent in November 2019,,,0,"Article is purely factual, presenting Census Bureau data with objective language, no editorial framing, and straightforward reporting of economic statistics without advocacy or selective emphasis.",1040,52
nwlatimes--2021-05-10--Stations with the cheapest diesel gas in Santa Clarita for the week of April 26-May 2,,,,nwlatimes,Stations with the cheapest diesel gas in Santa Clarita for the week of April 26-May 2,,,0,"Article is purely factual, presenting specific pricing data from a named source (GasBuddy.com) with a clear disclaimer about price fluctuations, and contains no editorial framing, charged language, or bias toward any perspective.",931,69
kerncountytimes--2021-05-10--Joan J. Branson donates $300 to Kevin McCarthy's campaign committee in March,,,,kerncountytimes,Joan J. Branson donates $300 to Kevin McCarthy's campaign committee in March,,,0,"Article is purely factual reporting of FEC-disclosed campaign donation data with no editorial framing, charged language, or selective emphasis of competing perspectives.",899,50
lastfrontiernews--2021-05-10--How many more business licenses were issued in zip code 99705 during week ending April 17?,,,,lastfrontiernews,How many more business licenses were issued in zip code 99705 during week ending April 17?,,,0,"Article is purely factual, reporting specific statistics from official sources (Alaska Department of Commerce, U.S. Small Business Administration, Civic Economics) with no editorial framing, charged language, or selective omission of counterarguments.",966,68
bentontimes--2021-05-10--People testing positive for type A influenza as reported to the CDC in the United States shrank by 1,,,,bentontimes,People testing positive for type A influenza as reported to the CDC in the United States shrank by 15.4% between week ending April 17 and April 24,,,0,"The article presents factual CDC data with no editorial framing, charged language, or selective omission of perspectives—it simply reports statistical information about influenza testing and trends.",953,55
